128	java.base	java.lang.invoke.VarHandle	getAndBitwiseAndAcquire(java.lang.Object[])	?
129	java.base	java.lang.invoke.VarHandle	getAndBitwiseAndRelease(java.lang.Object[])	?
130	java.base	java.lang.invoke.VarHandle	getAndBitwiseOr(java.lang.Object[])	?
131	java.base	java.lang.invoke.VarHandle	getAndBitwiseOrAcquire(java.lang.Object[])	?
132	java.base	java.lang.invoke.VarHandle	getAndBitwiseOrRelease(java.lang.Object[])	?
133	java.base	java.lang.invoke.VarHandle	getAndBitwiseXor(java.lang.Object[])	?
134	java.base	java.lang.invoke.VarHandle	getAndBitwiseXorAcquire(java.lang.Object[])	?
135	java.base	java.lang.invoke.VarHandle	getAndBitwiseXorRelease(java.lang.Object[])	?
136	java.base	java.lang.invoke.VarHandle	getAndSet(java.lang.Object[])	?
137	java.base	java.lang.invoke.VarHandle	getAndSetAcquire(java.lang.Object[])	?
138	java.base	java.lang.invoke.VarHandle	getAndSetRelease(java.lang.Object[])	?
139	java.base	java.lang.invoke.VarHandle	getOpaque(java.lang.Object[])	?
140	java.base	java.lang.invoke.VarHandle	getVolatile(java.lang.Object[])	?
141	java.base	java.lang.invoke.VarHandle	set(java.lang.Object[])	?
142	java.base	java.lang.invoke.VarHandle	setOpaque(java.lang.Object[])	?
143	java.base	java.lang.invoke.VarHandle	setRelease(java.lang.Object[])	?
144	java.base	java.lang.invoke.VarHandle	setVolatile(java.lang.Object[])	?
145	java.base	java.lang.invoke.VarHandle	weakCompareAndSet(java.lang.Object[])	?
146	java.base	java.lang.invoke.VarHandle	weakCompareAndSetAcquire(java.lang.Object[])	?
147	java.base	java.lang.invoke.VarHandle	weakCompareAndSetPlain(java.lang.Object[])	?
148	java.base	java.lang.invoke.VarHandle	weakCompareAndSetRelease(java.lang.Object[])	?
149	java.base	java.lang.Module	addExports0(java.lang.Module, java.lang.String, java.lang.Module)	?
150	java.base	java.lang.Module	addExportsToAll0(java.lang.Module, java.lang.String)	?
151	java.base	java.lang.Module	addExportsToAllUnnamed0(java.lang.Module, java.lang.String)	?
152	java.base	java.lang.Module	addReads0(java.lang.Module, java.lang.Module)	?
153	java.base	java.lang.Module	defineModule0(java.lang.Module, boolean, java.lang.String, java.lang.String, java.lang.Object[])	?
154	java.base	java.lang.NullPointerException	getExtendedNPEMessage()	?
155	java.base	java.lang.Object	clone()	?
156	java.base	java.lang.Object	getClass()	?
157	java.base	java.lang.Object	hashCode()	?
158	java.base	java.lang.Object	notify()	?
159	java.base	java.lang.Object	notifyAll()	?
160	java.base	java.lang.Object	wait(long)	?
161	java.base	java.lang.ProcessEnvironment	environ()	?
162	java.base	java.lang.ProcessHandleImpl	destroy0(long, long, boolean)	?
